time,open,high,low,close,Average True Range,Tick value,Tick Size
2019-01-29,200.93,207.38,200.39,206.71,5.481,4.2,0.01
2019-01-30,206.54,209.12,205.81,206.95,5.3585,4.2,0.01
2019-01-31,207.26,210.23,204.42,205,5.1175,4.2,0.01
2019-02-01,205.71,209,203.45,208.53,5.073,4.2,0.01
2019-02-04,209.01,211.12,205.46,208,4.954,4.2,0.01
2019-02-05,208.48,209.52,206.28,207.01,4.841,4.2,0.01
2019-02-06,206.9,209.21,204.72,208.48,4.8015,4.2,0.01
2019-02-07,208.35,208.81,204.13,207.31,4.6925,4.2,0.01
2019-02-08,207.26,209.13,205.47,208.11,4.631,4.2,0.01
2019-02-11,208.26,209.43,205.83,206.48,4.5495,4.2,0.01
2019-02-12,206.84,210.84,206.41,207.98,4.5005,4.2,0.01
2019-02-13,208.68,212.56,208.55,211.14,4.59,4.2,0.01
2019-02-14,211.19,214.94,210.57,214.42,4.6075,4.2,0.01
2019-02-15,214.74,219.65,214.5,219.29,4.6635,4.2,0.01
2019-02-19,219.4,220.49,215.81,216.72,4.6935,4.2,0.01
2019-02-20,216.72,220.05,215.38,219.15,4.631,4.2,0.01
2019-02-21,219.13,220.74,218.73,220.59,4.4585,4.2,0.01
2019-02-22,220.29,221.54,219.79,220.25,4.3775,4.2,0.01
2019-02-25,220.06,221.03,214.23,214.71,4.569,4.2,0.01
2019-02-26,214.56,218.01,214.28,216.77,4.462,4.2,0.01
2019-02-27,217.44,220.26,216.79,219.11,4.287,4.2,0.01
2019-02-28,219.14,220.38,217.48,219.39,4.2665,4.2,0.01
2019-03-01,219.68,221.43,214.78,216.69,4.3085,4.2,0.01
2019-03-04,216.31,220.16,216.31,218.15,4.2235,4.2,0.01
2019-03-05,217.64,219.05,216.01,218.44,4.0925,4.2,0.01
2019-03-06,217.99,219.1,216.28,218.28,4.0715,4.2,0.01
2019-03-07,217.87,220.08,216.74,218.12,4.014,4.2,0.01
2019-03-08,217.22,217.25,211.54,216.63,4.109,4.2,0.01
2019-03-11,216.36,218.03,215.72,216.75,4.0415,4.2,0.01
2019-03-12,216.98,218.91,215.41,216.46,4.0365,4.2,0.01
2019-03-13,216.05,217.99,215.88,217.48,3.9205,4.2,0.01
2019-03-14,217.49,218.48,215.83,216.65,3.824,4.2,0.01
2019-03-15,216.06,217.51,213.11,215.07,3.8255,4.2,0.01
2019-03-18,214.33,216.21,213.64,215.24,3.6925,4.2,0.01
2019-03-19,214.85,217.89,214.78,216.79,3.614,4.2,0.01
2019-03-20,216.61,219.27,215.42,218.89,3.573,4.2,0.01
2019-03-21,218.2,219.31,216.04,216.91,3.636,4.2,0.01
2019-03-22,216.42,216.87,211.67,214.6,3.8105,4.2,0.01
2019-03-25,213.84,216.96,212.62,215.97,3.6875,4.2,0.01
2019-03-26,215.74,217.83,215.74,216.99,3.6055,4.2,0.01
2019-03-27,217.05,217.62,214.8,216.04,3.572,4.2,0.01
