time,open,high,low,close,MA 50,MA 20,ATR,Tick value,Tick size
2018-11-29T01:00:00Z,373,375.75,371.75,373.25,366.275,366.4125,5.64582110676025,6.25,0.125
2018-11-30T01:00:00Z,373,378,372.75,377.75,366.78,366.9625,5.62603005142224,6.25,0.125
2018-12-03T01:00:00Z,383.5,385.25,380.75,382,367.275,367.5,5.71972854885113,6.25,0.125
2018-12-04T01:00:00Z,381,384.75,380,384.75,367.76,368.0375,5.67124212140857,6.25,0.125
2018-12-05T01:00:00Z,383.75,386.75,382.75,384.25,368.17,368.5875,5.58768001533814,6.25,0.125
2018-12-06T01:00:00Z,384.25,384.75,380,382.75,368.565,369.1125,5.54579601457123,6.25,0.125
2018-12-07T01:00:00Z,382.5,385.75,382.25,385.5,368.98,369.7125,5.44350621384267,6.25,0.125
2018-12-10T01:00:00Z,384.5,386,383.25,384,369.535,370.425,5.30883090315054,6.25,0.125
2018-12-11T01:00:00Z,383.25,386,381.25,384.75,369.915,371.1,5.28088935799301,6.25,0.125
2018-12-12T01:00:00Z,384.75,387.75,384.25,385.25,370.27,372.0375,5.19184489009336,6.25,0.125
