time,open,high,low,close,Average True Range,Tick value,Tick size,JPYUSD FX
2005-04-14,8690,8690,8570,8660,129.5,10000,10,0.009244
2005-04-15,8540,8550,8420,8420,135,10000,10,0.009278
2005-04-18,8230,8250,7970,7990,150,10000,10,0.009303
2005-04-19,8110,8190,8070,8150,156.5,10000,10,0.009369
2005-04-20,8280,8300,8150,8180,154.5,10000,10,0.009358
2005-04-21,7990,8100,7860,8070,164.5,10000,10,0.009351
2005-04-22,8240,8250,8150,8160,169.5,10000,10,0.009434
2005-04-25,8140,8220,8110,8170,169,10000,10,0.009464
2005-04-26,8180,8190,8110,8120,160.5,10000,10,0.009433
2005-04-27,8060,8130,8050,8120,159,10000,10,0.009446
2005-04-28,8070,8090,7990,8070,158.5,10000,10,0.009423
2005-05-02,8030,8140,8010,8120,156.5,10000,10,0.00952
2005-05-06,8230,8290,8210,8270,161,10000,10,0.009519
2005-05-09,8300,8300,8220,8280,159.5,10000,10,0.009468
2005-05-10,8310,8320,8230,8260,159.5,10000,10,0.009473
2005-05-11,8170,8210,8130,8200,161,10000,10,0.009455
2005-05-12,8190,8240,8160,8180,160.5,10000,10,0.009365
2005-05-13,8120,8220,8110,8140,159,10000,10,0.009319
2005-05-16,8120,8150,8030,8050,159.5,10000,10,0.009369
2005-05-17,8160,8170,7880,7920,167,10000,10,0.0093
2005-05-18,7980,8000,7920,7930,161,10000,10,0.009348
2005-05-19,8080,8200,8060,8170,162.5,10000,10,0.00929
2005-05-20,8190,8210,8130,8170,144,10000,10,0.009246
2005-05-23,8160,8270,8150,8260,140,10000,10,0.00929
2005-05-24,8280,8300,8200,8230,137.5,10000,10,0.009291
2005-05-25,8230,8230,8080,8130,129,10000,10,0.009284
2005-05-26,8110,8150,8070,8150,124,10000,10,0.009263
2005-05-27,8210,8270,8190,8260,124.5,10000,10,0.009267
2005-05-30,8300,8400,8290,8340,127.5,10000,10,0.009259
2005-05-31,8370,8400,8320,8360,127.5,10000,10,0.00921
2005-06-01,8320,8420,8310,8400,126.5,10000,10,0.009195
2005-06-02,8430,8480,8380,8400,125,10000,10,0.009235
2005-06-03,8410,8420,8330,8380,121,10000,10,0.009286
2005-06-06,8320,8370,8290,8360,121.5,10000,10,0.009351
2005-06-07,8350,8360,8280,8290,121,10000,10,0.00938
2005-06-08,8290,8370,8270,8340,119.5,10000,10,0.009321
2005-06-09,8320,8340,8190,8230,123,10000,10,0.009308
2005-06-10,8270,8380,8240,8350,125,10000,10,0.009201
2005-06-13,8340,8420,8340,8370,123,10000,10,0.009127
2005-06-14,8390,8420,8370,8390,111,10000,10,0.009135
2005-06-15,8410,8480,8400,8460,111.5,10000,10,0.009157
2005-06-16,8470,8510,8420,8470,102.5,10000,10,0.009182
2005-06-17,8520,8570,8500,8570,103.5,10000,10,0.009209
2005-06-20,8580,8590,8500,8530,102,10000,10,0.009152
2005-06-21,8520,8560,8500,8540,100,10000,10,0.009244
2005-06-22,8540,8610,8480,8590,99,10000,10,0.009185
2005-06-23,8590,8630,8570,8630,98,10000,10,0.00918
2005-06-24,8520,8580,8510,8570,98,10000,10,0.009171
2005-06-27,8490,8500,8430,8480,98,10000,10,0.009153
2005-06-28,8480,8580,8460,8560,100,10000,10,0.009089
2005-06-29,8610,8650,8590,8600,99,10000,10,0.009056
2005-06-30,8610,8640,8590,8610,96.5,10000,10,0.009015
2005-07-01,8610,8720,8580,8690,99,10000,10,0.008946
2005-07-04,8710,8720,8670,8710,97,10000,10,0.008958
2005-07-05,8690,8710,8650,8650,96,10000,10,0.00895
2005-07-06,8690,8730,8640,8660,95.5,10000,10,0.008914
2005-07-07,8640,8650,8610,8640,90.5,10000,10,0.008921
2005-07-08,8590,8710,8590,8630,89,10000,10,0.00891
2005-07-11,8720,8770,8720,8750,92,10000,10,0.008944
2005-07-12,8800,8800,8720,8750,93.5,10000,10,0.009026
2005-07-13,8760,8760,8700,8730,92,10000,10,0.008939
2005-07-14,8750,8840,8750,8820,93,10000,10,0.0089
2005-07-15,8860,8870,8810,8830,91,10000,10,0.008916
2005-07-19,8800,8820,8780,8820,89,10000,10,0.008874
2005-07-20,8820,8870,8810,8820,89,10000,10,0.008857
2005-07-21,8870,8920,8830,8840,87.5,10000,10,0.009069
2005-07-22,8800,8800,8700,8750,91.5,10000,10,0.00898
2005-07-25,8780,8840,8770,8820,90,10000,10,0.008969
2005-07-26,8810,8820,8760,8790,86,10000,10,0.008887
2005-07-27,8810,8900,8800,8890,85.5,10000,10,0.008892
2005-07-28,8930,8940,8890,8900,83.5,10000,10,0.008919
2005-07-29,8950,8970,8870,8960,86,10000,10,0.008888
2005-08-01,8950,9030,8940,9020,83.5,10000,10,0.008909
2005-08-02,9010,9040,8970,8990,84.5,10000,10,0.008971
2005-08-03,9030,9060,8990,8990,85,10000,10,0.009003
2005-08-04,9000,9010,8870,8940,87.5,10000,10,0.00899
2005-08-05,8890,8920,8770,8810,93.5,10000,10,0.008935
2005-08-08,8720,8850,8660,8840,97,10000,10,0.008915
2005-08-09,8830,9010,8820,8970,99.5,10000,10,0.008937
2005-08-10,9060,9200,9030,9200,107,10000,10,0.009037
2005-08-11,9250,9340,9220,9310,111,10000,10,0.009115
2005-08-12,9330,9380,9280,9330,110.5,10000,10,0.009142
2005-08-15,9300,9360,9280,9320,111.5,10000,10,0.009154
2005-08-16,9370,9390,9310,9370,113,10000,10,0.00913
2005-08-17,9320,9420,9310,9340,115.5,10000,10,0.009097
2005-08-18,9360,9420,9330,9340,115,10000,10,0.009047
2005-08-19,9300,9340,9260,9330,112,10000,10,0.009053
2005-08-22,9390,9540,9370,9530,118,10000,10,0.00911
2005-08-23,9550,9660,9510,9520,122.5,10000,10,0.009101
2005-08-24,9470,9570,9460,9550,122.5,10000,10,0.009073
2005-08-25,9480,9520,9450,9500,125,10000,10,0.009088
2005-08-26,9500,9520,9430,9480,124.5,10000,10,0.009076
2005-08-29,9420,9420,9320,9370,128,10000,10,0.00904
2005-08-30,9480,9520,9440,9520,132,10000,10,0.008989
2005-08-31,9470,9500,9440,9480,132.5,10000,10,0.009041
2005-09-01,9570,9620,9560,9580,132.5,10000,10,0.009105
2005-09-02,9640,9650,9590,9610,127.5,10000,10,0.009107
2005-09-05,9650,9710,9630,9700,123,10000,10,0.009163
2005-09-06,9750,9790,9630,9650,121.5,10000,10,0.009117
2005-09-07,9730,9740,9620,9660,116,10000,10,0.009082
2005-09-08,9660,9660,9520,9590,116,10000,10,0.009048
2005-09-09,9560,9750,9560,9740,120.5,10000,10,0.009118
2005-09-12,9970,9970,9840,9900,128,10000,10,0.00906
2005-09-13,9920,9970,9870,9930,129,10000,10,0.009038
2005-09-14,9870,9910,9850,9890,127.5,10000,10,0.00906
2005-09-15,9850,10020,9830,10010,132.5,10000,10,0.009038
2005-09-16,10010,10030,9910,9990,134.5,10000,10,0.008982
2005-09-20,10070,10200,10040,10200,134.5,10000,10,0.008931
2005-09-21,10220,10270,10140,10230,133.5,10000,10,0.008985
2005-09-22,10150,10210,10120,10210,133.5,10000,10,0.008951
2005-09-26,10300,10410,10280,10400,138.5,10000,10,0.008915
2005-09-27,10410,10440,10350,10390,138.5,10000,10,0.008826
2005-09-28,10390,10570,10380,10530,140,10000,10,0.008841
2005-09-29,10600,10710,10520,10710,142,10000,10,0.008849
2005-09-30,10750,10760,10610,10630,145.5,10000,10,0.008812
2005-10-03,10630,10660,10530,10640,145,10000,10,0.008762
2005-10-04,10690,10820,10660,10820,150.5,10000,10,0.008753
2005-10-05,10820,10850,10720,10730,152,10000,10,0.008772
2005-10-06,10570,10580,10340,10350,163.5,10000,10,0.008826
2005-10-07,10300,10420,10290,10300,164,10000,10,0.008787
2005-10-11,10330,10620,10300,10600,173,10000,10,0.008728
2005-10-12,10620,10770,10530,10540,175.5,10000,10,0.008742
2005-10-13,10390,10550,10330,10520,175,10000,10,0.008732
2005-10-14,10470,10610,10420,10480,179.5,10000,10,0.008766
2005-10-17,10560,10590,10410,10420,184.5,10000,10,0.008702
2005-10-18,10440,10520,10380,10410,182,10000,10,0.008643
2005-10-19,10360,10380,10140,10230,189.5,10000,10,0.008667
2005-10-20,10280,10340,10240,10270,184.5,10000,10,0.008672
2005-10-21,10100,10320,10050,10290,191.5,10000,10,0.008629
2005-10-24,10310,10320,10150,10170,194.5,10000,10,0.008663
2005-10-25,10310,10410,10300,10370,196.5,10000,10,0.008694
2005-10-26,10350,10480,10340,10450,199,10000,10,0.00863
2005-10-27,10510,10570,10460,10480,195.5,10000,10,0.008662
2005-10-28,10380,10440,10340,10380,193,10000,10,0.008643
2005-10-31,10550,10700,10530,10690,201.5,10000,10,0.008591
2005-11-01,10730,10940,10730,10930,207.5,10000,10,0.008567
2005-11-02,10940,11000,10880,10910,204.5,10000,10,0.008555
2005-11-04,11160,11170,11040,11110,211,10000,10,0.00845
2005-11-07,11130,11160,11040,11100,197.5,10000,10,0.008498
2005-11-08,11130,11150,11050,11100,196,10000,10,0.008527
2005-11-09,11040,11210,11010,11120,190,10000,10,0.008509
2005-11-10,11100,11200,11050,11110,185.5,10000,10,0.00846
2005-11-11,11210,11280,11200,11250,183,10000,10,0.008472
2005-11-14,11290,11300,11170,11170,180,10000,10,0.008416
2005-11-15,11130,11210,11110,11160,176,10000,10,0.008409
2005-11-16,11110,11270,11080,11270,178.5,10000,10,0.00839
2005-11-17,11260,11520,11230,11500,179.5,10000,10,0.008417
2005-11-18,11660,11730,11630,11730,185.5,10000,10,0.008396
2005-11-21,11800,11890,11660,11770,183.5,10000,10,0.008401
2005-11-22,11810,11840,11720,11770,181,10000,10,0.008421
2005-11-24,11920,11940,11780,11780,177.5,10000,10,0.008409
2005-11-25,11710,11850,11680,11850,179,10000,10,0.00836
2005-11-28,11900,12060,11890,12040,183.5,10000,10,0.008415
2005-11-29,11970,12070,11930,11990,183.5,10000,10,0.008356
2005-11-30,12050,12090,11930,11950,175.5,10000,10,0.008347
2005-12-01,11990,12220,11940,12210,177,10000,10,0.008289
2005-12-02,12350,12480,12310,12440,184.5,10000,10,0.008292
2005-12-05,12480,12650,12450,12630,182,10000,10,0.008278
2005-12-06,12600,12650,12490,12520,184,10000,10,0.008273
2005-12-07,12600,12630,12530,12570,184.5,10000,10,0.008262
2005-12-08,12570,12600,12210,12290,194,10000,10,0.008311
2005-12-09,12320,12520,12210,12510,202,10000,10,0.008287
2005-12-12,12680,12840,12660,12840,210,10000,10,0.008349
2005-12-13,12840,12880,12730,12880,211,10000,10,0.008336
2005-12-14,12900,12970,12500,12540,229.5,10000,10,0.008519
2005-12-15,12360,12540,12250,12250,234.5,10000,10,0.008605
2005-12-16,12220,12450,12160,12220,234.5,10000,10,0.008645
2005-12-19,12320,12520,12260,12490,238,10000,10,0.00861
2005-12-20,12470,12730,12430,12660,241.5,10000,10,0.008529
2005-12-21,12840,13090,12810,13010,257,10000,10,0.00852
2005-12-22,12980,13060,12800,13020,261.5,10000,10,0.008571
2005-12-26,13110,13210,13100,13190,262.5,10000,10,0.008598
2005-12-27,13110,13160,13050,13070,259,10000,10,0.008515
2005-12-28,13030,13330,12990,13320,269,10000,10,0.008479
2005-12-29,13360,13530,13330,13440,271.5,10000,10,0.008485
2005-12-30,13500,13520,13130,13130,277,10000,10,0.008494
2006-01-04,13430,13440,13310,13410,279,10000,10,0.008613
2006-01-05,13510,13560,13440,13450,276,10000,10,0.008626
2006-01-06,13450,13560,13390,13520,276.5,10000,10,0.008734
2006-01-10,13550,13570,13210,13260,289,10000,10,0.008746
2006-01-11,13240,13460,13080,13440,288.5,10000,10,0.008761
2006-01-12,13520,13560,13370,13520,282.5,10000,10,0.008742
2006-01-13,13490,13570,13450,13480,272,10000,10,0.008758
2006-01-16,13410,13470,13290,13290,274,10000,10,0.008698
2006-01-17,13110,13410,12830,12850,279.5,10000,10,0.008659
2006-01-18,12730,12750,12090,12410,303,10000,10,0.008678
2006-01-19,12530,12820,12520,12770,309,10000,10,0.008669
2006-01-20,12920,12970,12660,12820,309.5,10000,10,0.008672
2006-01-23,12410,12650,12360,12460,317.5,10000,10,0.008739
2006-01-24,12560,12760,12560,12740,311,10000,10,0.00872
2006-01-25,12790,12930,12720,12780,308.5,10000,10,0.008632
2006-01-26,12920,13000,12830,12990,310,10000,10,0.008588
2006-01-27,13350,13560,13240,13550,331.5,10000,10,0.008527
2006-01-30,13780,13850,13610,13650,329.5,10000,10,0.008503
2006-01-31,13710,13800,13620,13740,328,10000,10,0.008534
2006-02-01,13620,13750,13550,13560,318.5,10000,10,0.008472
2006-02-02,13730,13820,13700,13780,316,10000,10,0.008434
2006-02-03,13680,13770,13640,13770,315.5,10000,10,0.008407
2006-02-06,13840,13870,13650,13800,318,10000,10,0.0084
2006-02-07,13820,13850,13760,13810,304.5,10000,10,0.00848
2006-02-08,13690,13770,13350,13380,308.5,10000,10,0.008437
2006-02-09,13540,13620,13430,13580,311,10000,10,0.008415
2006-02-10,13590,13610,13160,13380,327.5,10000,10,0.008485
2006-02-13,13270,13270,12970,13030,338.5,10000,10,0.008491
2006-02-14,12950,13270,12770,13230,334.5,10000,10,0.008518
2006-02-15,13400,13410,12990,13010,317.5,10000,10,0.008483
2006-02-16,12950,13220,12900,13080,313,10000,10,0.008505
2006-02-17,13140,13220,12770,12840,320,10000,10,0.00847
2006-02-20,12660,12800,12460,12550,316,10000,10,0.008456
2006-02-21,12780,12980,12640,12970,322.5,10000,10,0.008425
2006-02-22,12980,13010,12750,12830,325,10000,10,0.008436
2006-02-23,12990,13170,12990,13140,331,10000,10,0.008538
2006-02-24,13130,13210,13020,13170,312,10000,10,0.008556
2006-02-27,13250,13380,13200,13230,307.5,10000,10,0.008613
2006-02-28,13290,13320,13030,13290,313,10000,10,0.008639
2006-03-01,13080,13140,12980,13010,318.5,10000,10,0.008614
2006-03-02,13150,13190,12940,13020,318,10000,10,0.008631
2006-03-03,12920,12970,12730,12770,325.5,10000,10,0.008592
2006-03-06,12780,13000,12680,12990,330.5,10000,10,0.008505
2006-03-07,12930,12950,12750,12830,338,10000,10,0.008485
2006-03-08,12730,12810,12630,12760,325,10000,10,0.008485
2006-03-09,12740,13150,12740,13120,333.5,10000,10,0.008459
2006-03-10,13120,13400,13090,13200,326.5,10000,10,0.008399
2006-03-13,13410,13510,13400,13490,321.5,10000,10,0.008422
2006-03-14,13530,13540,13360,13370,305.5,10000,10,0.008503
2006-03-15,13470,13500,13420,13430,291,10000,10,0.008519
2006-03-16,13470,13490,13150,13280,292,10000,10,0.00856
2006-03-17,13290,13470,13220,13430,282,10000,10,0.008627
2006-03-20,13450,13810,13440,13710,282,10000,10,0.008592
2006-03-22,13700,13720,13590,13620,267,10000,10,0.008545
2006-03-23,13750,13780,13580,13620,264,10000,10,0.008484
2006-03-24,13640,13750,13570,13660,256,10000,10,0.008513
2006-03-27,13770,13850,13760,13760,256,10000,10,0.008566
2006-03-28,13740,13890,13640,13840,258,10000,10,0.008478
2006-03-29,13860,14180,13800,14100,262.5,10000,10,0.008488
2006-03-30,14200,14330,14160,14250,258.5,10000,10,0.008522
2006-03-31,14290,14300,14180,14210,252,10000,10,0.008491
2006-04-03,14320,14600,14300,14540,257,10000,10,0.008497
2006-04-04,14480,14620,14460,14520,249,10000,10,0.008508
2006-04-05,14530,14670,14380,14470,251.5,10000,10,0.008517
2006-04-06,14580,14700,14550,14700,253,10000,10,0.008492
2006-04-07,14710,14770,14610,14750,240.5,10000,10,0.008452
2006-04-10,14660,14690,14570,14680,234,10000,10,0.00845
2006-04-11,14660,14690,14470,14640,229.5,10000,10,0.008455
2006-04-12,14500,14520,14350,14360,235,10000,10,0.008439
2006-04-13,14430,14500,14260,14390,240.5,10000,10,0.008435
2006-04-14,14440,14490,14340,14420,231,10000,10,0.008425
2006-04-17,14440,14450,14190,14220,231.5,10000,10,0.008489
2006-04-18,14180,14480,14120,14430,230.5,10000,10,0.008538
2006-04-19,14620,14670,14540,14580,236,10000,10,0.008528
2006-04-20,14600,14620,14480,14540,233,10000,10,0.008506
2006-04-21,14510,14670,14450,14610,235,10000,10,0.008577
2006-04-24,14410,14420,14040,14040,254,10000,10,0.008724
2006-04-25,14120,14200,13980,14130,252.5,10000,10,0.00871
2006-04-26,14180,14310,14140,14280,242.5,10000,10,0.008716
2006-04-27,14340,14380,14290,14340,236,10000,10,0.008765
2006-04-28,14200,14230,13930,14170,250.5,10000,10,0.008784
2006-05-01,14130,14150,14060,14130,236.5,10000,10,0.008821
2006-05-02,14110,14390,14080,14310,244,10000,10,0.008823
2006-05-08,14570,14590,14440,14490,243.5,10000,10,0.008957
2006-05-09,14430,14480,14360,14380,238.5,10000,10,0.009005
2006-05-10,14320,14450,14080,14150,249,10000,10,0.009049
2006-05-11,14070,14280,14020,14080,253,10000,10,0.009031
2006-05-12,13780,13820,13600,13790,266,10000,10,0.009089
2006-05-15,13470,13680,13450,13670,268.5,10000,10,0.009049
2006-05-16,13660,13790,13300,13350,281,10000,10,0.009112
2006-05-17,13460,13510,13220,13460,288,10000,10,0.009011
2006-05-18,13130,13340,13100,13260,293,10000,10,0.009023
2006-05-19,13230,13370,13110,13300,288,10000,10,0.008954
2006-05-22,13440,13460,12980,12990,300,10000,10,0.008965
2006-05-23,12890,12970,12750,12750,305,10000,10,0.008932
2006-05-24,12850,13140,12700,13110,316,10000,10,0.008859
2006-05-25,12990,13050,12830,12900,301.5,10000,10,0.008951
2006-05-26,13050,13190,13010,13170,305,10000,10,0.008876
2006-05-29,13300,13310,13050,13050,309,10000,10,0.008892
2006-05-30,13120,13140,13000,13030,311,10000,10,0.008916
2006-05-31,12740,12800,12610,12660,311.5,10000,10,0.008878
2006-06-01,12820,12850,12600,12690,318.5,10000,10,0.008873
2006-06-02,12820,12990,12450,12980,330,10000,10,0.008952
2006-06-05,12930,12980,12810,12870,324.5,10000,10,0.00891
2006-06-06,12640,12700,12530,12550,335,10000,10,0.008825
2006-06-07,12470,12630,12280,12290,334,10000,10,0.008805
2006-06-08,12290,12290,11800,11910,345.5,10000,10,0.008753
2006-06-09,11990,12160,11690,12110,345,10000,10,0.008775
2006-06-12,11990,12170,11890,12120,342,10000,10,0.008743
2006-06-13,11880,11970,11530,11580,347,10000,10,0.008663
2006-06-14,11360,11780,11330,11580,355,10000,10,0.008692
2006-06-15,11820,11910,11720,11750,353.5,10000,10,0.008715
2006-06-16,12210,12290,12100,12230,367.5,10000,10,0.008682
2006-06-19,12110,12240,12080,12200,351.5,10000,10,0.008655
2006-06-20,12100,12160,11920,11980,353.5,10000,10,0.008699
2006-06-21,12020,12030,11780,12010,344,10000,10,0.008704
2006-06-22,12210,12460,12170,12440,352.5,10000,10,0.008613
2006-06-23,12300,12440,12170,12410,351.5,10000,10,0.008578
2006-06-26,12380,12540,12290,12450,351,10000,10,0.008601
2006-06-27,12490,12530,12410,12440,350,10000,10,0.008599
2006-06-28,12230,12290,12140,12230,344,10000,10,0.008585
2006-06-29,12300,12460,12290,12440,343,10000,10,0.008681
2006-06-30,12830,12850,12710,12820,336.5,10000,10,0.008739
2006-07-03,12870,12940,12820,12870,334,10000,10,0.00872
2006-07-04,12970,13030,12930,12940,325,10000,10,0.00871
2006-07-05,12790,12910,12790,12860,315,10000,10,0.00864
2006-07-06,12760,12780,12590,12650,304,10000,10,0.008687
2006-07-07,12740,12760,12580,12650,289.5,10000,10,0.00877
2006-07-10,12430,12890,12390,12860,300.5,10000,10,0.008746
2006-07-11,12790,12820,12640,12760,282,10000,10,0.008752
2006-07-12,12710,12790,12480,12570,275,10000,10,0.008657
2006-07-13,12430,12700,12360,12370,275.5,10000,10,0.008666
2006-07-14,12160,12320,12100,12100,262,10000,10,0.008613
2006-07-18,11990,12030,11710,11720,273.5,10000,10,0.008524
2006-07-19,11810,11960,11770,11840,271.5,10000,10,0.008556
2006-07-20,12160,12290,12090,12260,281.5,10000,10,0.008544
2006-07-21,12160,12180,12100,12140,267,10000,10,0.008608
2006-07-24,12000,12180,11870,12070,269,10000,10,0.008571
2006-07-25,12310,12410,12300,12370,273.5,10000,10,0.00853
2006-07-26,12410,12440,12170,12200,281,10000,10,0.008601
2006-07-27,12210,12550,12150,12490,286,10000,10,0.008637
2006-07-28,12550,12690,12460,12630,286,10000,10,0.008722
2006-07-31,12840,12860,12720,12720,277,10000,10,0.00872
2006-08-01,12690,12850,12670,12730,280,10000,10,0.008729
2006-08-02,12640,12800,12600,12800,282,10000,10,0.008721
2006-08-03,12830,12900,12750,12820,282,10000,10,0.008695
2006-08-04,12820,12870,12750,12810,274.5,10000,10,0.008738
2006-08-07,12820,12840,12470,12510,284,10000,10,0.008685
2006-08-08,12540,12800,12500,12730,274,10000,10,0.008673
2006-08-09,12740,12990,12550,12970,285,10000,10,0.008671
2006-08-10,12920,13010,12850,12880,277.5,10000,10,0.008676
2006-08-11,12940,13000,12870,12910,267,10000,10,0.008598
2006-08-14,12890,13210,12860,13140,271,10000,10,0.008568
2006-08-15,13130,13240,13120,13180,257.5,10000,10,0.008614
2006-08-16,13320,13410,13290,13370,257,10000,10,0.008631
2006-08-17,13470,13530,13320,13350,245,10000,10,0.008622
2006-08-18,13370,13490,13330,13460,245,10000,10,0.008636
2006-08-21,13420,13460,13240,13310,240.5,10000,10,0.008631
2006-08-22,13330,13570,13310,13500,236.5,10000,10,0.008581
2006-08-23,13480,13550,13430,13480,229,10000,10,0.008591
2006-08-24,13420,13420,13220,13260,222,10000,10,0.008581
2006-08-25,13260,13480,13180,13280,225.5,10000,10,0.008526
2006-08-28,13280,13330,13050,13080,228,10000,10,0.008531
2006-08-29,13200,13260,13120,13230,228,10000,10,0.008571
2006-08-30,13250,13290,13070,13220,229,10000,10,0.008535
2006-08-31,13180,13540,13180,13470,239.5,10000,10,0.008518
2006-09-01,13360,13480,13340,13430,240.5,10000,10,0.00854
2006-09-04,13650,13740,13620,13660,237.5,10000,10,0.008614
2006-09-05,13660,13730,13600,13710,229,10000,10,0.008614
2006-09-06,13660,13730,13560,13600,215.5,10000,10,0.008573
2006-09-07,13420,13460,13260,13310,224.5,10000,10,0.008589
2006-09-08,13260,13490,13140,13350,235.5,10000,10,0.008551
2006-09-11,13360,13380,13080,13120,233,10000,10,0.008497
2006-09-12,13160,13210,12980,13010,238.5,10000,10,0.008478
2006-09-13,13250,13290,13040,13110,241,10000,10,0.008498
2006-09-14,13150,13330,13120,13260,241.5,10000,10,0.008504
2006-09-15,13170,13230,13080,13210,242.5,10000,10,0.008506
2006-09-19,13270,13420,13160,13170,244.5,10000,10,0.008492
2006-09-20,13060,13080,12930,13040,243.5,10000,10,0.008514
2006-09-21,13140,13190,12990,13130,247.5,10000,10,0.008593
2006-09-22,12990,13060,12890,12920,246.5,10000,10,0.00858
2006-09-25,12860,13010,12820,12940,241,10000,10,0.008576
2006-09-26,12970,13050,12890,12940,235,10000,10,0.008539
2006-09-27,13060,13320,13060,13300,245,10000,10,0.008511
2006-09-28,13340,13420,13280,13410,241,10000,10,0.008488
2006-09-29,13460,13500,13380,13460,229,10000,10,0.008462
2006-10-02,13540,13710,13520,13650,234.5,10000,10,0.0085
2006-10-03,13570,13640,13520,13600,225.5,10000,10,0.008481
2006-10-04,13660,13750,13400,13480,236.5,10000,10,0.008482
2006-10-05,13730,13870,13670,13820,247.5,10000,10,0.008497
2006-10-06,13830,13840,13740,13840,235.5,10000,10,0.008402
2006-10-10,13700,14000,13690,13870,233.5,10000,10,0.008353
2006-10-11,13890,13990,13770,13800,229.5,10000,10,0.008348
2006-10-12,13770,13890,13720,13740,226.5,10000,10,0.008378
2006-10-13,13890,13970,13880,13930,224,10000,10,0.008359
2006-10-16,14040,14100,14020,14060,221.5,10000,10,0.008401
2006-10-17,14060,14070,13930,13980,219.5,10000,10,0.008421
2006-10-18,13890,14060,13840,14020,217.5,10000,10,0.00841
2006-10-19,14040,14060,13860,13890,215.5,10000,10,0.008463
2006-10-20,13950,14040,13930,13990,213,10000,10,0.008421
2006-10-23,14000,14180,13970,14130,211.5,10000,10,0.008379
2006-10-24,14210,14280,14120,14150,210,10000,10,0.008377
2006-10-25,14220,14230,14070,14070,210,10000,10,0.008395
2006-10-26,14180,14240,14150,14190,199.5,10000,10,0.008446
2006-10-27,14250,14270,14010,14050,205.5,10000,10,0.008503
2006-10-30,13930,13930,13700,13740,217,10000,10,0.008512
2006-10-31,13750,13850,13680,13710,213,10000,10,0.008549
2006-11-01,13690,13820,13610,13750,217,10000,10,0.008544
2006-11-02,13620,13720,13570,13710,208.5,10000,10,0.008537
2006-11-06,13640,13770,13570,13740,199,10000,10,0.008452
2006-11-07,13890,13910,13750,13790,202.5,10000,10,0.008497
2006-11-08,13760,13800,13560,13600,199,10000,10,0.008486
2006-11-09,13590,13660,13470,13610,197.5,10000,10,0.00848
2006-11-10,13540,13660,13440,13440,200,10000,10,0.008501
2006-11-13,13360,13440,13280,13370,196.5,10000,10,0.008463
2006-11-14,13590,13690,13560,13660,204,10000,10,0.008501
2006-11-15,13710,13750,13610,13630,204,10000,10,0.008473
2006-11-16,13660,13740,13510,13540,204.5,10000,10,0.008459
2006-11-17,13550,13610,13430,13430,203.5,10000,10,0.008492
2006-11-20,13370,13400,13070,13080,214,10000,10,0.008471
2006-11-21,13120,13190,13050,13060,210.5,10000,10,0.00848
2006-11-22,13060,13270,13040,13220,214,10000,10,0.008566
2006-11-24,13140,13140,12990,13090,217.5,10000,10,0.008629
2006-11-27,12980,13270,12970,13240,224,10000,10,0.008614
2006-11-28,13050,13230,13010,13210,222.5,10000,10,0.008609
2006-11-29,13320,13490,13320,13460,219,10000,10,0.008591
2006-11-30,13530,13670,13510,13670,221,10000,10,0.008635
2006-12-01,13670,13740,13600,13690,217.5,10000,10,0.008662
2006-12-04,13600,13720,13540,13600,217.5,10000,10,0.008675
2006-12-05,13720,13760,13590,13650,216,10000,10,0.008704
2006-12-06,13670,13760,13600,13760,215.5,10000,10,0.008676
2006-12-07,13760,13840,13700,13780,210.5,10000,10,0.008676
2006-12-08,13780,13800,13650,13680,208.5,10000,10,0.008596
2006-12-11,13770,13900,13760,13860,208.5,10000,10,0.008547
2006-12-12,13910,13980,13870,13950,206.5,10000,10,0.008562
2006-12-13,13910,13980,13870,13980,196,10000,10,0.008504
2006-12-14,14010,14120,14000,14120,196,10000,10,0.008486
2006-12-15,14230,14260,14150,14190,191.5,10000,10,0.008462
2006-12-18,14240,14290,14220,14240,187.5,10000,10,0.008464
2006-12-19,14160,14240,14040,14090,179.5,10000,10,0.008466
2006-12-20,14130,14350,14120,14280,185.5,10000,10,0.008441
2006-12-21,14330,14400,14290,14330,180,10000,10,0.00845
2006-12-22,14320,14400,14290,14390,174,10000,10,0.008413
2006-12-25,14420,14420,14350,14380,162.5,10000,10,0.008421
2006-12-26,14380,14490,14360,14460,157.5,10000,10,0.008393
2006-12-27,14510,14560,14510,14540,148.5,10000,10,0.008413
2006-12-28,14590,14600,14460,14530,145,10000,10,0.008409
2006-12-29,14550,14580,14520,14550,141,10000,10,0.008399
2007-01-04,14630,14670,14610,14640,138,10000,10,0.0084
2007-01-05,14590,14620,14300,14360,146.5,10000,10,0.008429
2007-01-09,14280,14570,14270,14540,153.5,10000,10,0.008377
2007-01-10,14510,14520,14140,14230,166.5,10000,10,0.008359
2007-01-11,14260,14360,14050,14140,174.5,10000,10,0.008299
2007-01-12,14290,14460,14230,14360,179.5,10000,10,0.008311
2007-01-15,14430,14570,14420,14530,184,10000,10,0.008304
2007-01-16,14500,14590,14470,14530,184.5,10000,10,0.008288
2007-01-17,14430,14650,14290,14550,195.5,10000,10,0.008287
2007-01-18,14510,14710,14500,14660,199,10000,10,0.008249
2007-01-19,14630,14680,14530,14600,201.5,10000,10,0.008248
2007-01-22,14740,14780,14690,14690,200.5,10000,10,0.00822
