time,open,high,low,close,Average True Range,Tick value,Tick size,CADUSD FX
2016-12-02,98.695,98.7,98.68,98.695,0.0225,12.5,0.005,0.7525
2016-12-05,98.69,98.7,98.685,98.695,0.022,12.5,0.005,0.7534
2016-12-06,98.7,98.71,98.69,98.705,0.022,12.5,0.005,0.7532
2016-12-07,98.71,98.72,98.7,98.705,0.0215,12.5,0.005,0.7556
2016-12-08,98.7,98.71,98.695,98.705,0.01975,12.5,0.005,0.7581
2016-12-09,98.7,98.705,98.695,98.7,0.0185,12.5,0.005,0.7588
2016-12-12,98.695,98.71,98.695,98.7,0.018,12.5,0.005,0.7615
2016-12-13,98.7,98.71,98.685,98.69,0.01825,12.5,0.005,0.7616
2016-12-14,98.7,98.7,98.665,98.67,0.019,12.5,0.005,0.7528
2016-12-15,98.665,98.675,98.645,98.66,0.02,12.5,0.005,0.7499
2016-12-16,98.655,98.66,98.645,98.65,0.02,12.5,0.005,0.7499
2016-12-19,98.645,98.67,98.645,98.665,0.0205,12.5,0.005,0.7457
2016-12-20,98.66,98.665,98.645,98.65,0.0205,12.5,0.005,0.7481
2016-12-21,98.655,98.66,98.645,98.655,0.02,12.5,0.005,0.7456
2016-12-22,98.65,98.67,98.65,98.665,0.0205,12.5,0.005,0.7417
2016-12-23,98.665,98.68,98.66,98.675,0.02075,12.5,0.005,0.7386
2016-12-28,98.675,98.69,98.67,98.685,0.02075,12.5,0.005,0.7375
2016-12-29,98.685,98.7,98.68,98.695,0.021,12.5,0.005,0.7406
2016-12-30,98.7,98.7,98.69,98.695,0.02025,12.5,0.005,0.7441
2017-01-03,98.685,98.69,98.67,98.68,0.01975,12.5,0.005,0.7448
2017-01-04,98.685,98.69,98.67,98.68,0.01975,12.5,0.005,0.7519
2017-01-05,98.685,98.69,98.68,98.69,0.0195,12.5,0.005,0.7562
2017-01-06,98.685,98.695,98.665,98.665,0.02,12.5,0.005,0.7555
2017-01-09,98.665,98.67,98.665,98.67,0.01925,12.5,0.005,0.7567
2017-01-10,98.665,98.67,98.65,98.655,0.0195,12.5,0.005,0.7557
2017-01-11,98.65,98.66,98.65,98.66,0.0195,12.5,0.005,0.7589
2017-01-12,98.655,98.665,98.655,98.66,0.01925,12.5,0.005,0.7608
2017-01-13,98.66,98.665,98.645,98.65,0.019,12.5,0.005,0.7625
2017-01-16,98.65,98.655,98.645,98.65,0.01775,12.5,0.005,0.7589
2017-01-17,98.655,98.665,98.65,98.66,0.017,12.5,0.005,0.7668
2017-01-18,98.665,98.675,98.65,98.67,0.0175,12.5,0.005,0.7535
2017-01-19,98.665,98.675,98.655,98.67,0.01725,12.5,0.005,0.7509
2017-01-20,98.665,98.685,98.665,98.68,0.01725,12.5,0.005,0.7508
2017-01-23,98.68,98.685,98.675,98.685,0.017,12.5,0.005,0.7554
2017-01-24,98.68,98.68,98.66,98.67,0.01725,12.5,0.005,0.76
2017-01-25,98.665,98.665,98.655,98.66,0.017,12.5,0.005,0.7651
2017-01-26,98.655,98.665,98.65,98.66,0.01675,12.5,0.005,0.7637
2017-01-27,98.655,98.665,98.65,98.66,0.0165,12.5,0.005,0.7603
2017-01-30,98.655,98.665,98.655,98.66,0.0165,12.5,0.005,0.7622
2017-01-31,98.66,98.67,98.655,98.665,0.016,12.5,0.005,0.7674
2017-02-01,98.665,98.665,98.655,98.665,0.0155,12.5,0.005,0.7663
2017-02-02,98.66,98.665,98.66,98.66,0.01525,12.5,0.005,0.7677
2017-02-03,98.66,98.665,98.65,98.66,0.0145,12.5,0.005,0.7678
2017-02-06,98.655,98.67,98.65,98.67,0.01525,12.5,0.005,0.7643
2017-02-07,98.665,98.67,98.66,98.665,0.01475,12.5,0.005,0.7584
2017-02-08,98.66,98.67,98.66,98.665,0.01475,12.5,0.005,0.7608
2017-02-09,98.665,98.67,98.66,98.66,0.01475,12.5,0.005,0.7606
2017-02-10,98.66,98.665,98.65,98.66,0.0145,12.5,0.005,0.7643
2017-02-13,98.66,98.665,98.655,98.66,0.0145,12.5,0.005,0.765
2017-02-14,98.655,98.665,98.655,98.66,0.01425,12.5,0.005,0.765
2017-02-15,98.665,98.665,98.655,98.655,0.0135,12.5,0.005,0.7643
2017-02-16,98.66,98.665,98.655,98.66,0.013,12.5,0.005,0.7651
2017-02-17,98.665,98.665,98.66,98.665,0.01225,12.5,0.005,0.7636
2017-02-21,98.665,98.665,98.66,98.665,0.012,12.5,0.005,0.7609
2017-02-22,98.665,98.67,98.66,98.665,0.01125,12.5,0.005,0.7596
2017-02-23,98.665,98.67,98.665,98.665,0.01075,12.5,0.005,0.7631
2017-02-24,98.665,98.67,98.66,98.665,0.0105,12.5,0.005,0.7638
2017-02-27,98.665,98.67,98.66,98.665,0.01025,12.5,0.005,0.7587
2017-02-28,98.665,98.675,98.665,98.67,0.01025,12.5,0.005,0.7518
2017-03-01,98.67,98.68,98.64,98.68,0.0115,12.5,0.005,0.7504
2017-03-02,98.68,98.68,98.65,98.67,0.0125,12.5,0.005,0.7468
2017-03-03,98.67,98.68,98.65,98.68,0.01375,12.5,0.005,0.7476
2017-03-06,98.68,98.7,98.68,98.69,0.014,12.5,0.005,0.7456
2017-03-07,98.69,98.69,98.66,98.66,0.0145,12.5,0.005,0.7456
2017-03-08,98.66,98.66,98.63,98.65,0.0155,12.5,0.005,0.7412
2017-03-09,98.64,98.67,98.62,98.63,0.0175,12.5,0.005,0.7401
2017-03-10,98.63,98.63,98.59,98.6,0.019,12.5,0.005,0.7424
2017-03-13,98.61,98.615,98.56,98.57,0.021,12.5,0.005,0.7437
2017-03-14,98.565,98.605,98.56,98.59,0.02275,12.5,0.005,0.7419
2017-03-15,98.595,98.645,98.58,98.625,0.0255,12.5,0.005,0.7516
2017-03-16,98.62,98.635,98.6,98.635,0.02675,12.5,0.005,0.7508
2017-03-17,98.625,98.66,98.625,98.645,0.028,12.5,0.005,0.7489
2017-03-20,98.65,98.66,98.645,98.65,0.0285,12.5,0.005,0.7489
2017-03-21,98.645,98.655,98.62,98.65,0.03,12.5,0.005,0.749
2017-03-22,98.66,98.685,98.65,98.67,0.03125,12.5,0.005,0.7503
2017-03-23,98.665,98.685,98.655,98.67,0.0325,12.5,0.005,0.749
2017-03-24,98.665,98.695,98.665,98.685,0.0335,12.5,0.005,0.7475
2017-03-27,98.7,98.72,98.695,98.705,0.03475,12.5,0.005,0.7476
2017-03-28,98.7,98.725,98.695,98.705,0.03575,12.5,0.005,0.7472
2017-03-29,98.705,98.72,98.7,98.715,0.03475,12.5,0.005,0.7504
2017-03-30,98.72,98.73,98.685,98.69,0.0355,12.5,0.005,0.7495
2017-03-31,98.68,98.695,98.645,98.675,0.0365,12.5,0.005,0.7509
2017-04-03,98.685,98.71,98.68,98.695,0.03725,12.5,0.005,0.7473
2017-04-04,98.705,98.725,98.68,98.685,0.038,12.5,0.005,0.7462
2017-04-05,98.67,98.71,98.66,98.69,0.039,12.5,0.005,0.7443
2017-04-06,98.7,98.705,98.68,98.695,0.03775,12.5,0.005,0.7455
2017-04-07,98.705,98.74,98.66,98.67,0.03975,12.5,0.005,0.746
2017-04-10,98.675,98.675,98.66,98.67,0.03775,12.5,0.005,0.7504
2017-04-11,98.665,98.7,98.665,98.69,0.03725,12.5,0.005,0.7505
2017-04-12,98.685,98.695,98.65,98.675,0.03625,12.5,0.005,0.7546
2017-04-13,98.7,98.71,98.68,98.7,0.03625,12.5,0.005,0.7503
2017-04-17,98.715,98.715,98.7,98.71,0.03525,12.5,0.005,0.751
2017-04-18,98.72,98.755,98.715,98.745,0.03675,12.5,0.005,0.7473
2017-04-19,98.735,98.75,98.72,98.74,0.0365,12.5,0.005,0.7416
2017-04-20,98.735,98.735,98.71,98.72,0.03625,12.5,0.005,0.7424
2017-04-21,98.725,98.755,98.72,98.74,0.0365,12.5,0.005,0.7408
2017-04-24,98.72,98.725,98.71,98.72,0.0365,12.5,0.005,0.7407
2017-04-25,98.715,98.72,98.7,98.705,0.03575,12.5,0.005,0.7367
2017-04-26,98.7,98.735,98.7,98.73,0.036,12.5,0.005,0.7343
2017-04-27,98.735,98.75,98.715,98.74,0.03675,12.5,0.005,0.7335
2017-04-28,98.74,98.75,98.725,98.745,0.03575,12.5,0.005,0.7324
2017-05-01,98.735,98.755,98.73,98.745,0.0345,12.5,0.005,0.7309
2017-05-02,98.74,98.815,98.74,98.805,0.0365,12.5,0.005,0.7294
2017-05-03,98.8,98.82,98.775,98.79,0.0365,12.5,0.005,0.7283
2017-05-04,98.78,98.815,98.765,98.805,0.0365,12.5,0.005,0.7273
2017-05-05,98.81,98.825,98.785,98.81,0.03725,12.5,0.005,0.7326
2017-05-08,98.82,98.825,98.795,98.81,0.03475,12.5,0.005,0.7304
2017-05-09,98.8,98.81,98.79,98.795,0.035,12.5,0.005,0.7289
2017-05-10,98.81,98.82,98.8,98.81,0.0345,12.5,0.005,0.7323
2017-05-11,98.815,98.835,98.8,98.815,0.034,12.5,0.005,0.7301
2017-05-12,98.83,98.855,98.82,98.845,0.03425,12.5,0.005,0.7294
2017-05-15,98.855,98.86,98.835,98.845,0.03475,12.5,0.005,0.7335
2017-05-16,98.845,98.85,98.825,98.83,0.03375,12.5,0.005,0.7349
2017-05-17,98.845,98.865,98.84,98.86,0.034,12.5,0.005,0.7352
2017-05-18,98.865,98.87,98.845,98.85,0.03375,12.5,0.005,0.7351
2017-05-19,98.84,98.855,98.83,98.845,0.03325,12.5,0.005,0.7401
2017-05-23,98.845,98.855,98.82,98.83,0.0335,12.5,0.005,0.7401
2017-05-24,98.835,98.84,98.79,98.8,0.035,12.5,0.005,0.7459
2017-05-25,98.805,98.805,98.775,98.79,0.03475,12.5,0.005,0.7415
2017-05-26,98.8,98.8,98.775,98.78,0.03425,12.5,0.005,0.7437
