time,open,high,low,close,Average True Range,Tick value,Tick size,AUDUSD FX
2018-03-06,98.077,98.087,98.022,98.032,0.049,15,0.005,0.7829
2018-03-07,98.027,98.077,98.017,98.052,0.049,15,0.005,0.7825
2018-03-08,98.052,98.052,98.027,98.047,0.0475,15,0.005,0.7789
2018-03-09,98.047,98.052,98.007,98.032,0.04525,15,0.005,0.7844
2018-03-12,98.027,98.032,97.992,98.002,0.04425,15,0.005,0.7873
2018-03-13,97.997,98.012,97.992,98.007,0.04375,15,0.005,0.786
2018-03-14,98.007,98.067,98.002,98.067,0.04575,15,0.005,0.7877
2018-03-15,98.067,98.117,98.042,98.112,0.046,15,0.005,0.7798
2018-03-16,98.107,98.127,98.092,98.107,0.04575,15,0.005,0.7713
2018-03-19,98.107,98.117,98.092,98.097,0.0455,15,0.005,0.7718
2018-03-20,98.097,98.112,98.072,98.082,0.0455,15,0.005,0.7683
2018-03-21,98.077,98.077,98.037,98.047,0.04475,15,0.005,0.7765
2018-03-22,98.042,98.047,97.967,98.002,0.0465,15,0.005,0.7693
2018-03-23,98.002,98.072,98.002,98.062,0.0475,15,0.005,0.7699
2018-03-26,98.062,98.087,98.047,98.067,0.04675,15,0.005,0.7748
2018-03-27,98.062,98.072,98.047,98.062,0.047,15,0.005,0.7679
2018-03-28,98.062,98.122,98.057,98.117,0.04775,15,0.005,0.7662
2018-03-29,98.112,98.132,98.077,98.087,0.048,15,0.005,0.7678
2018-04-03,98.082,98.117,98.052,98.067,0.049,15,0.005,0.7685
2018-04-04,98.067,98.077,98.027,98.042,0.0495,15,0.005,0.7716
2018-04-05,98.042,98.067,98.022,98.042,0.0485,15,0.005,0.7684
2018-04-06,98.037,98.067,98.017,98.052,0.048,15,0.005,0.7684
2018-04-09,98.047,98.077,98.037,98.057,0.04875,15,0.005,0.7697
2018-04-10,98.057,98.087,98.032,98.042,0.04925,15,0.005,0.7761
2018-04-11,98.042,98.057,98.012,98.042,0.0495,15,0.005,0.7755
2018-04-12,98.042,98.062,98.022,98.052,0.0505,15,0.005,0.7754
2018-04-13,98.047,98.047,97.997,98.002,0.05,15,0.005,0.7764
2018-04-16,97.997,98.017,97.977,97.982,0.04825,15,0.005,0.7781
2018-04-17,97.977,97.977,97.952,97.957,0.048,15,0.005,0.7766
2018-04-18,97.957,97.982,97.947,97.962,0.0485,15,0.005,0.7784
2018-04-19,97.962,97.972,97.917,97.952,0.04925,15,0.005,0.773
2018-04-20,97.947,97.957,97.932,97.952,0.04825,15,0.005,0.7672
2018-04-23,97.947,97.952,97.907,97.912,0.0465,15,0.005,0.7605
2018-04-24,97.912,97.952,97.897,97.942,0.04575,15,0.005,0.7604
2018-04-25,97.942,97.952,97.917,97.932,0.0455,15,0.005,0.7565
2018-04-26,97.927,97.942,97.907,97.932,0.046,15,0.005,0.7554
2018-04-27,97.932,97.962,97.932,97.957,0.04425,15,0.005,0.7581
2018-04-30,97.957,98.002,97.957,98.002,0.04375,15,0.005,0.753
2018-05-01,97.997,98.017,97.992,98.002,0.04175,15,0.005,0.749
2018-05-02,98.002,98.022,97.982,97.992,0.04125,15,0.005,0.7493
2018-05-03,97.982,97.997,97.972,97.987,0.04025,15,0.005,0.7532
2018-05-04,97.982,98.022,97.972,98.007,0.04025,15,0.005,0.7539
2018-05-07,98.007,98.042,98.002,98.022,0.04025,15,0.005,0.7517
2018-05-08,98.022,98.042,98.017,98.027,0.03875,15,0.005,0.7455
2018-05-09,98.022,98.032,97.997,98.012,0.03825,15,0.005,0.7463
2018-05-10,98.007,98.027,97.992,98.017,0.038,15,0.005,0.7532
2018-05-11,98.012,98.032,98.007,98.022,0.0365,15,0.005,0.7543
2018-05-14,98.022,98.037,98.012,98.032,0.03575,15,0.005,0.7526
2018-05-15,98.027,98.027,97.977,97.982,0.037,15,0.005,0.7472
2018-05-16,97.982,97.987,97.942,97.957,0.0375,15,0.005,0.7516
2018-05-17,97.957,97.967,97.922,97.932,0.037,15,0.005,0.7511
2018-05-18,97.937,97.952,97.927,97.952,0.037,15,0.005,0.7511
2018-05-21,97.952,97.982,97.942,97.967,0.03675,15,0.005,0.7582
2018-05-22,97.962,97.987,97.962,97.977,0.03525,15,0.005,0.7576
2018-05-23,97.977,97.997,97.962,97.987,0.03525,15,0.005,0.756
2018-05-24,97.992,98.022,97.992,98.007,0.03525,15,0.005,0.7576
2018-05-25,98.002,98.022,97.992,98.022,0.03525,15,0.005,0.7548
2018-05-28,98.022,98.062,98.017,98.042,0.03525,15,0.005,0.7546
2018-05-29,98.042,98.072,98.042,98.072,0.0355,15,0.005,0.7505
2018-05-30,98.082,98.132,98.057,98.097,0.03725,15,0.005,0.7575
2018-05-31,98.087,98.122,98.052,98.092,0.0395,15,0.005,0.7568
2018-06-01,98.092,98.097,98.052,98.067,0.03925,15,0.005,0.7569
2018-06-04,98.072,98.072,98.012,98.017,0.04025,15,0.005,0.7648
2018-06-05,98.022,98.027,97.992,98.027,0.04075,15,0.005,0.7616
2018-06-06,98.027,98.042,97.992,97.997,0.0415,15,0.005,0.7667
2018-06-07,97.997,98.002,97.942,97.957,0.04275,15,0.005,0.7624
2018-06-08,97.957,98.007,97.952,98.007,0.04425,15,0.005,0.7601
2018-06-11,98.012,98.017,97.992,97.997,0.04425,15,0.005,0.7609
2018-06-12,97.987,98.007,97.977,97.992,0.043,15,0.005,0.7573
2018-06-13,97.987,98.017,97.977,98.007,0.04275,15,0.005,0.7578
2018-06-14,98.007,98.052,98.002,98.042,0.043,15,0.005,0.7478
2018-06-15,98.042,98.067,98.012,98.057,0.0445,15,0.005,0.7442
2018-06-18,98.057,98.082,98.047,98.072,0.04425,15,0.005,0.7423
2018-06-19,98.067,98.117,98.052,98.102,0.04625,15,0.005,0.7381
2018-06-20,98.112,98.117,98.067,98.072,0.047,15,0.005,0.7368
2018-06-21,98.067,98.087,98.047,98.057,0.04725,15,0.005,0.7379
2018-06-22,98.062,98.097,98.052,98.087,0.048,15,0.005,0.744
2018-06-25,98.082,98.107,98.072,98.092,0.0475,15,0.005,0.7414
2018-06-26,98.092,98.112,98.082,98.097,0.0475,15,0.005,0.7394
2018-06-27,98.092,98.112,98.082,98.107,0.04525,15,0.005,0.734
2018-06-28,98.112,98.142,98.112,98.127,0.0435,15,0.005,0.7352
2018-06-29,98.122,98.152,98.107,98.127,0.0435,15,0.005,0.7405
2018-07-02,98.127,98.152,98.112,98.157,0.0425,15,0.005,0.734
2018-07-03,98.157,98.172,98.132,98.137,0.04275,15,0.005,0.7386
2018-07-04,98.132,98.157,98.122,98.142,0.042,15,0.005,0.7386
2018-07-05,98.142,98.152,98.132,98.142,0.04,15,0.005,0.7387
2018-07-06,98.137,98.157,98.112,98.122,0.0395,15,0.005,0.743
2018-07-09,98.122,98.142,98.122,98.137,0.03925,15,0.005,0.7467
2018-07-10,98.132,98.137,98.097,98.112,0.03975,15,0.005,0.7459
2018-07-11,98.107,98.147,98.097,98.147,0.04025,15,0.005,0.7366
2018-07-12,98.142,98.157,98.132,98.142,0.039,15,0.005,0.7408
2018-07-13,98.137,98.152,98.122,98.137,0.03775,15,0.005,0.7424
2018-07-16,98.132,98.152,98.122,98.137,0.0375,15,0.005,0.7419
2018-07-17,98.132,98.142,98.092,98.107,0.03675,15,0.005,0.7389
2018-07-18,98.107,98.127,98.097,98.107,0.03575,15,0.005,0.7398
2018-07-19,98.107,98.117,98.052,98.067,0.037,15,0.005,0.7361
2018-07-20,98.062,98.102,98.057,98.097,0.037,15,0.005,0.7415
2018-07-23,98.102,98.102,98.062,98.067,0.03725,15,0.005,0.7381
2018-07-24,98.067,98.072,98.027,98.037,0.038,15,0.005,0.7423
2018-07-25,98.032,98.077,98.027,98.072,0.039,15,0.005,0.7455
2018-07-26,98.067,98.092,98.057,98.092,0.039,15,0.005,0.7377
2018-07-27,98.092,98.117,98.082,98.117,0.0385,15,0.005,0.74
2018-07-30,98.112,98.117,98.087,98.107,0.038,15,0.005,0.7407
2018-07-31,98.102,98.102,98.062,98.097,0.03825,15,0.005,0.7424
2018-08-01,98.087,98.097,98.057,98.077,0.0385,15,0.005,0.7404
2018-08-02,98.072,98.072,98.037,98.062,0.0395,15,0.005,0.736
2018-08-03,98.057,98.072,98.042,98.057,0.03875,15,0.005,0.7404
2018-08-06,98.057,98.082,98.052,98.077,0.03925,15,0.005,0.7387
2018-08-07,98.072,98.102,98.067,98.102,0.039,15,0.005,0.7421
2018-08-08,98.102,98.107,98.072,98.092,0.03825,15,0.005,0.7431
2018-08-09,98.087,98.127,98.082,98.122,0.03925,15,0.005,0.7373
2018-08-10,98.122,98.172,98.117,98.172,0.0405,15,0.005,0.7302
2018-08-13,98.172,98.187,98.157,98.167,0.0405,15,0.005,0.727
2018-08-14,98.167,98.187,98.152,98.172,0.03975,15,0.005,0.7243
2018-08-15,98.172,98.197,98.157,98.182,0.04025,15,0.005,0.7239
2018-08-16,98.177,98.197,98.167,98.177,0.0385,15,0.005,0.7261
2018-08-17,98.172,98.182,98.147,98.182,0.038,15,0.005,0.7313
2018-08-20,98.182,98.197,98.167,98.187,0.0375,15,0.005,0.734
2018-08-21,98.182,98.192,98.157,98.167,0.037,15,0.005,0.7368
2018-08-22,98.167,98.177,98.147,98.172,0.036,15,0.005,0.7348
2018-08-23,98.172,98.202,98.162,98.192,0.03625,15,0.005,0.7248
2018-08-24,98.187,98.192,98.172,98.177,0.0355,15,0.005,0.7329
2018-08-27,98.177,98.177,98.147,98.162,0.0355,15,0.005,0.7351
2018-08-28,98.157,98.162,98.132,98.152,0.03475,15,0.005,0.7338
2018-08-29,98.147,98.197,98.132,98.187,0.036,15,0.005,0.7311
2018-08-30,98.182,98.192,98.167,98.177,0.03525,15,0.005,0.7263
2018-08-31,98.177,98.217,98.172,98.212,0.036,15,0.005,0.7189
2018-09-03,98.217,98.257,98.212,98.222,0.03675,15,0.005,0.7214
2018-09-04,98.222,98.237,98.197,98.207,0.037,15,0.005,0.7178
2018-09-05,98.202,98.217,98.157,98.182,0.03825,15,0.005,0.7193
2018-09-06,98.177,98.197,98.172,98.192,0.03725,15,0.005,0.72
2018-09-07,98.192,98.217,98.182,98.207,0.03625,15,0.005,0.7107
2018-09-10,98.202,98.202,98.167,98.187,0.03675,15,0.005,0.7115
2018-09-11,98.182,98.187,98.167,98.182,0.036,15,0.005,0.7119
2018-09-12,98.177,98.187,98.167,98.182,0.035,15,0.005,0.7169
2018-09-13,98.177,98.187,98.142,98.152,0.03575,15,0.005,0.7195
2018-09-14,98.152,98.172,98.132,98.162,0.036,15,0.005,0.7153
2018-09-17,98.162,98.162,98.137,98.157,0.03575,15,0.005,0.7182
2018-09-18,98.152,98.157,98.112,98.117,0.03625,15,0.005,0.7219
2018-09-19,98.122,98.127,98.052,98.057,0.0385,15,0.005,0.7263
2018-09-20,98.052,98.062,98.012,98.047,0.039,15,0.005,0.7292
2018-09-21,98.047,98.072,98.037,98.067,0.03975,15,0.005,0.729
2018-09-24,98.062,98.082,98.057,98.062,0.0395,15,0.005,0.7252
2018-09-25,98.062,98.062,98.022,98.037,0.04,15,0.005,0.725
2018-09-26,98.032,98.062,98.022,98.062,0.03875,15,0.005,0.7258
2018-09-27,98.057,98.097,98.052,98.087,0.03975,15,0.005,0.7208
2018-09-28,98.092,98.112,98.072,98.107,0.0395,15,0.005,0.7224
2018-10-01,98.107,98.132,98.102,98.122,0.03875,15,0.005,0.7224
2018-10-02,98.122,98.132,98.107,98.127,0.038,15,0.005,0.7188
2018-10-03,98.127,98.162,98.127,98.157,0.03675,15,0.005,0.7103
2018-10-04,98.157,98.162,98.097,98.117,0.03875,15,0.005,0.7076
2018-10-05,98.117,98.137,98.107,98.122,0.0385,15,0.005,0.7052
2018-10-08,98.117,98.122,98.077,98.082,0.03875,15,0.005,0.7078
2018-10-09,98.082,98.112,98.062,98.067,0.04025,15,0.005,0.7103
2018-10-10,98.062,98.082,98.052,98.072,0.04075,15,0.005,0.7055
2018-10-11,98.067,98.122,98.052,98.102,0.042,15,0.005,0.7124
2018-10-12,98.097,98.117,98.067,98.077,0.0425,15,0.005,0.7114
2018-10-15,98.077,98.127,98.072,98.102,0.044,15,0.005,0.713
2018-10-16,98.097,98.107,98.082,98.097,0.043,15,0.005,0.7141
2018-10-17,98.092,98.112,98.087,98.112,0.0405,15,0.005,0.7109
2018-10-18,98.112,98.122,98.062,98.077,0.041,15,0.005,0.7099
2018-10-19,98.072,98.117,98.062,98.107,0.042,15,0.005,0.7119
2018-10-22,98.102,98.112,98.082,98.097,0.04225,15,0.005,0.7081
2018-10-23,98.092,98.122,98.087,98.117,0.042,15,0.005,0.7086
2018-10-24,98.117,98.142,98.112,98.127,0.0415,15,0.005,0.706
2018-10-25,98.122,98.167,98.122,98.157,0.0415,15,0.005,0.708
2018-10-26,98.157,98.167,98.122,98.162,0.04175,15,0.005,0.709
2018-10-29,98.162,98.187,98.152,98.187,0.042,15,0.005,0.7055
2018-10-30,98.182,98.192,98.162,98.182,0.04225,15,0.005,0.7105
2018-10-31,98.177,98.182,98.142,98.162,0.0425,15,0.005,0.7073
2018-11-01,98.157,98.162,98.122,98.132,0.04125,15,0.005,0.7206
2018-11-02,98.132,98.137,98.072,98.092,0.043,15,0.005,0.7193
2018-11-05,98.087,98.097,98.057,98.062,0.04275,15,0.005,0.7211
2018-11-06,98.062,98.082,98.062,98.067,0.04125,15,0.005,0.7247
2018-11-07,98.067,98.077,98.042,98.067,0.0415,15,0.005,0.7276
2018-11-08,98.062,98.067,98.012,98.027,0.04075,15,0.005,0.7256
2018-11-09,98.022,98.032,97.987,98.022,0.0405,15,0.005,0.7226
2018-11-12,98.022,98.057,98.012,98.032,0.04,15,0.005,0.7173
2018-11-13,98.032,98.067,98.032,98.047,0.0405,15,0.005,0.7218
2018-11-14,98.047,98.062,98.032,98.062,0.04075,15,0.005,0.7232
2018-11-15,98.062,98.077,98.002,98.032,0.0415,15,0.005,0.7277
2018-11-16,98.027,98.072,98.022,98.057,0.04125,15,0.005,0.7332
2018-11-19,98.057,98.077,98.037,98.072,0.04175,15,0.005,0.7294
2018-11-20,98.067,98.072,98.037,98.057,0.04175,15,0.005,0.7214
2018-11-21,98.052,98.072,98.042,98.067,0.04175,15,0.005,0.7263
2018-11-22,98.062,98.087,98.042,98.077,0.04175,15,0.005,0.7254
2018-11-23,98.077,98.087,98.052,98.087,0.04125,15,0.005,0.7233
2018-11-26,98.082,98.102,98.067,98.102,0.04125,15,0.005,0.7221
2018-11-27,98.097,98.102,98.072,98.102,0.04125,15,0.005,0.7225
2018-11-28,98.097,98.112,98.082,98.107,0.04075,15,0.005,0.7306
2018-11-29,98.102,98.122,98.082,98.122,0.04075,15,0.005,0.7319
2018-11-30,98.122,98.142,98.112,98.137,0.039,15,0.005,0.7306
2018-12-03,98.132,98.147,98.112,98.127,0.03875,15,0.005,0.7358
2018-12-04,98.122,98.177,98.117,98.172,0.04075,15,0.005,0.7338
2018-12-05,98.167,98.232,98.147,98.212,0.04325,15,0.005,0.7268
2018-12-06,98.207,98.272,98.197,98.267,0.04425,15,0.005,0.7236
2018-12-07,98.262,98.312,98.242,98.277,0.0455,15,0.005,0.7208
2018-12-10,98.277,98.302,98.252,98.277,0.04575,15,0.005,0.719
2018-12-11,98.272,98.282,98.242,98.247,0.046,15,0.005,0.7206
2018-12-12,98.247,98.252,98.222,98.247,0.046,15,0.005,0.722
2018-12-13,98.242,98.247,98.207,98.217,0.04425,15,0.005,0.7227
2018-12-14,98.217,98.252,98.207,98.237,0.044,15,0.005,0.7172
2018-12-17,98.237,98.262,98.232,98.252,0.0435,15,0.005,0.7179
2018-12-18,98.257,98.297,98.247,98.287,0.04425,15,0.005,0.7181
2018-12-19,98.287,98.327,98.282,98.317,0.045,15,0.005,0.7109
2018-12-20,98.312,98.357,98.302,98.357,0.0455,15,0.005,0.7108
2018-12-21,98.357,98.377,98.317,98.322,0.04675,15,0.005,0.704
2018-12-24,98.322,98.367,98.317,98.362,0.0475,15,0.005,0.7049
2018-12-27,98.342,98.352,98.332,98.342,0.0475,15,0.005,0.7033
2018-12-28,98.342,98.387,98.342,98.352,0.04825,15,0.005,0.7047
2018-12-31,98.347,98.387,98.347,98.387,0.04825,15,0.005,0.7049
2019-01-02,98.392,98.422,98.387,98.417,0.0485,15,0.005,0.6985
2019-01-03,98.417,98.557,98.412,98.482,0.054,15,0.005,0.7006
2019-01-04,98.482,98.522,98.437,98.442,0.05525,15,0.005,0.7113
2019-01-07,98.437,98.452,98.377,98.417,0.05475,15,0.005,0.7148
2019-01-08,98.417,98.427,98.372,98.392,0.05375,15,0.005,0.714
2019-01-09,98.392,98.392,98.332,98.377,0.05325,15,0.005,0.717
2019-01-10,98.382,98.412,98.352,98.387,0.05375,15,0.005,0.7185
2019-01-11,98.387,98.397,98.362,98.392,0.0535,15,0.005,0.7215
2019-01-14,98.387,98.427,98.382,98.422,0.05425,15,0.005,0.7197
2019-01-15,98.417,98.432,98.402,98.407,0.05375,15,0.005,0.7201
2019-01-16,98.407,98.432,98.397,98.422,0.05325,15,0.005,0.7168
2019-01-17,98.422,98.432,98.387,98.427,0.054,15,0.005,0.7193
2019-01-18,98.427,98.437,98.367,98.397,0.055,15,0.005,0.7168
2019-01-21,98.397,98.397,98.367,98.397,0.05425,15,0.005,0.7159
2019-01-22,98.392,98.402,98.377,98.397,0.05275,15,0.005,0.7124
2019-01-23,98.397,98.427,98.392,98.417,0.0515,15,0.005,0.7142
2019-01-24,98.417,98.447,98.387,98.447,0.052,15,0.005,0.7094
2019-01-25,98.442,98.507,98.437,98.492,0.054,15,0.005,0.7179
2019-01-28,98.487,98.487,98.457,98.462,0.0535,15,0.005,0.7166
2019-01-29,98.467,98.502,98.452,98.482,0.054,15,0.005,0.7155
2019-01-30,98.477,98.492,98.432,98.447,0.05525,15,0.005,0.7248
2019-01-31,98.447,98.482,98.422,98.452,0.051,15,0.005,0.7273
2019-02-01,98.447,98.482,98.437,98.467,0.049,15,0.005,0.725
2019-02-04,98.467,98.472,98.422,98.452,0.04775,15,0.005,0.7226
2019-02-05,98.447,98.482,98.422,98.437,0.048,15,0.005,0.7234
2019-02-06,98.437,98.547,98.422,98.542,0.05125,15,0.005,0.7105
2019-02-07,98.542,98.592,98.542,98.557,0.05075,15,0.005,0.7101
2019-02-08,98.552,98.632,98.547,98.587,0.05325,15,0.005,0.7088
2019-02-11,98.602,98.602,98.542,98.577,0.054,15,0.005,0.7062
2019-02-12,98.577,98.577,98.527,98.537,0.055,15,0.005,0.7095
2019-02-13,98.532,98.537,98.502,98.507,0.055,15,0.005,0.709
2019-02-14,98.502,98.522,98.487,98.502,0.0545,15,0.005,0.7106
2019-02-15,98.497,98.547,98.492,98.532,0.05375,15,0.005,0.7141
2019-02-18,98.527,98.532,98.497,98.502,0.054,15,0.005,0.713
2019-02-19,98.502,98.517,98.482,98.507,0.0545,15,0.005,0.7165
2019-02-20,98.507,98.547,98.497,98.542,0.05525,15,0.005,0.7165
2019-02-21,98.537,98.597,98.477,98.592,0.05825,15,0.005,0.7092
2019-02-22,98.587,98.602,98.522,98.547,0.05875,15,0.005,0.7129
2019-02-25,98.542,98.557,98.517,98.527,0.059,15,0.005,0.7167
2019-02-26,98.522,98.532,98.492,98.527,0.0585,15,0.005,0.7186
2019-02-27,98.522,98.562,98.512,98.547,0.058,15,0.005,0.7138
2019-02-28,98.547,98.562,98.512,98.552,0.0575,15,0.005,0.7094
2019-03-01,98.552,98.562,98.502,98.507,0.05825,15,0.005,0.7079
2019-03-04,98.507,98.512,98.457,98.487,0.0585,15,0.005,0.7092
2019-03-05,98.482,98.522,98.482,98.517,0.0575,15,0.005,0.7084
2019-03-06,98.512,98.587,98.497,98.582,0.05575,15,0.005,0.7032
2019-03-07,98.582,98.612,98.562,98.567,0.05575,15,0.005,0.7016
2019-03-08,98.567,98.597,98.562,98.587,0.05325,15,0.005,0.7045
2019-03-11,98.587,98.602,98.567,98.577,0.052,15,0.005,0.707
2019-03-12,98.577,98.592,98.552,98.572,0.0515,15,0.005,0.7082
2019-03-13,98.572,98.652,98.562,98.642,0.05425,15,0.005,0.7094
2019-03-14,98.642,98.667,98.622,98.647,0.05475,15,0.005,0.7064
2019-03-15,98.642,98.647,98.617,98.632,0.0535,15,0.005,0.7085
2019-03-18,98.632,98.652,98.617,98.622,0.0535,15,0.005,0.7104
2019-03-19,98.622,98.672,98.622,98.667,0.05425,15,0.005,0.7088
2019-03-20,98.667,98.702,98.662,98.677,0.05375,15,0.005,0.7116
2019-03-21,98.677,98.712,98.622,98.697,0.05225,15,0.005,0.7112
2019-03-22,98.697,98.737,98.687,98.727,0.05075,15,0.005,0.7083
2019-03-25,98.727,98.787,98.712,98.762,0.0525,15,0.005,0.7112
2019-03-26,98.762,98.787,98.717,98.727,0.054,15,0.005,0.7135
2019-03-27,98.722,98.797,98.702,98.772,0.05625,15,0.005,0.7084
2019-03-28,98.772,98.817,98.772,98.797,0.056,15,0.005,0.7074
2019-03-29,98.792,98.792,98.752,98.772,0.05525,15,0.005,0.7096
2019-04-01,98.767,98.782,98.727,98.747,0.05525,15,0.005,0.7112
2019-04-02,98.742,98.782,98.702,98.782,0.05725,15,0.005,0.7071
2019-04-03,98.782,98.807,98.732,98.752,0.0565,15,0.005,0.7113
2019-04-04,98.742,98.742,98.702,98.717,0.0565,15,0.005,0.7112
2019-04-05,98.727,98.737,98.692,98.702,0.057,15,0.005,0.7105
2019-04-08,98.697,98.732,98.682,98.727,0.05775,15,0.005,0.7127
2019-04-09,98.727,98.732,98.702,98.722,0.05725,15,0.005,0.7124
2019-04-10,98.717,98.772,98.712,98.717,0.05575,15,0.005,0.7171
2019-04-11,98.717,98.737,98.702,98.717,0.05525,15,0.005,0.7124
2019-04-12,98.712,98.722,98.692,98.707,0.05525,15,0.005,0.7173
2019-04-15,98.702,98.712,98.637,98.662,0.05725,15,0.005,0.7173
2019-04-16,98.657,98.697,98.637,98.687,0.05775,15,0.005,0.7175
2019-04-17,98.687,98.707,98.657,98.677,0.05825,15,0.005,0.7179
2019-04-18,98.672,98.702,98.647,98.672,0.0565,15,0.005,0.7151
2019-04-23,98.667,98.727,98.667,98.717,0.057,15,0.005,0.7102
2019-04-24,98.717,98.892,98.707,98.872,0.0625,15,0.005,0.7015
2019-04-25,98.867,98.872,98.842,98.862,0.0605,15,0.005,0.7015
2019-04-26,98.852,98.867,98.827,98.852,0.05775,15,0.005,0.7042
2019-04-29,98.852,98.862,98.837,98.847,0.05675,15,0.005,0.7056
2019-04-30,98.837,98.862,98.817,98.862,0.05675,15,0.005,0.7048
2019-05-01,98.852,98.872,98.832,98.862,0.056,15,0.005,0.7015
2019-05-02,98.862,98.897,98.842,98.847,0.05475,15,0.005,0.7
2019-05-03,98.842,98.867,98.827,98.847,0.053,15,0.005,0.7018
2019-05-06,98.847,98.902,98.827,98.887,0.05425,15,0.005,0.6991
2019-05-07,98.887,98.937,98.802,98.812,0.05875,15,0.005,0.7012
2019-05-08,98.812,98.862,98.807,98.847,0.059,15,0.005,0.6988
2019-05-09,98.847,98.882,98.827,98.862,0.06025,15,0.005,0.6989
2019-05-10,98.862,98.882,98.842,98.857,0.05925,15,0.005,0.7002
2019-05-13,98.852,98.887,98.847,98.867,0.0595,15,0.005,0.6944
2019-05-14,98.867,98.907,98.867,98.892,0.06,15,0.005,0.6944
2019-05-15,98.887,98.907,98.882,98.892,0.0575,15,0.005,0.6928
2019-05-16,98.897,98.967,98.892,98.942,0.05825,15,0.005,0.6892
2019-05-17,98.937,98.952,98.922,98.942,0.05725,15,0.005,0.6868
2019-05-20,98.937,98.952,98.877,98.892,0.05825,15,0.005,0.6908
2019-05-21,98.892,98.942,98.847,98.942,0.06,15,0.005,0.6883
2019-05-22,98.937,98.947,98.922,98.942,0.052,15,0.005,0.6882
2019-05-23,98.937,98.977,98.937,98.977,0.0525,15,0.005,0.6901
2019-05-24,98.972,99.037,98.972,99.022,0.05375,15,0.005,0.6927
2019-05-27,99.017,99.017,98.982,98.992,0.0545,15,0.005,0.6918
2019-05-28,98.987,99.007,98.982,99.002,0.0535,15,0.005,0.6924
2019-05-29,99.002,99.032,98.997,99.027,0.05325,15,0.005,0.6917
2019-05-30,99.022,99.027,98.972,98.987,0.05325,15,0.005,0.6912
2019-05-31,98.977,99.022,98.972,99.017,0.05375,15,0.005,0.6938
2019-06-03,99.012,99.032,98.987,98.992,0.05225,15,0.005,0.6977
2019-06-04,98.997,99.017,98.972,98.997,0.04775,15,0.005,0.6991
2019-06-05,98.992,99.032,98.972,99.032,0.048,15,0.005,0.697
2019-06-06,99.022,99.072,99.007,99.052,0.0485,15,0.005,0.6977
2019-06-07,99.047,99.047,99.002,99.042,0.049,15,0.005,0.7001
2019-06-10,99.037,99.082,99.032,99.062,0.0495,15,0.005,0.6961
2019-06-11,99.047,99.057,99.022,99.057,0.0495,15,0.005,0.6962
2019-06-12,99.052,99.077,99.032,99.077,0.0505,15,0.005,0.6928
2019-06-13,99.077,99.122,99.057,99.112,0.05,15,0.005,0.6915
2019-06-14,99.112,99.122,99.087,99.112,0.05025,15,0.005,0.6872
2019-06-17,99.112,99.127,99.057,99.077,0.05,15,0.005,0.6853
2019-06-18,99.077,99.102,99.057,99.092,0.0475,15,0.005,0.6877
2019-06-19,99.092,99.137,99.087,99.127,0.04875,15,0.005,0.6881
2019-06-20,99.127,99.202,99.107,99.177,0.0515,15,0.005,0.6923
2019-06-21,99.177,99.212,99.147,99.202,0.0515,15,0.005,0.6926
2019-06-24,99.197,99.207,99.157,99.192,0.052,15,0.005,0.6963
2019-06-25,99.182,99.212,99.182,99.202,0.05225,15,0.005,0.6961
2019-06-26,99.197,99.207,99.162,99.177,0.05275,15,0.005,0.6985
2019-06-27,99.172,99.177,99.112,99.127,0.05325,15,0.005,0.7009
2019-06-28,99.127,99.157,99.117,99.137,0.05275,15,0.005,0.702
2019-07-01,99.132,99.137,99.097,99.117,0.0525,15,0.005,0.6966
2019-07-02,99.117,99.157,99.112,99.122,0.0525,15,0.005,0.6994
2019-07-03,99.117,99.172,99.117,99.167,0.05225,15,0.005,0.7029
2019-07-04,99.167,99.172,99.142,99.152,0.0505,15,0.005,0.7022
2019-07-05,99.152,99.162,99.147,99.152,0.04875,15,0.005,0.698
2019-07-08,99.147,99.147,99.087,99.132,0.0495,15,0.005,0.6972
2019-07-09,99.132,99.137,99.107,99.137,0.049,15,0.005,0.6928
2019-07-10,99.127,99.132,99.107,99.112,0.04825,15,0.005,0.6959
2019-07-11,99.107,99.147,99.087,99.147,0.048,15,0.005,0.6974
2019-07-12,99.142,99.142,99.072,99.097,0.05,15,0.005,0.702
2019-07-15,99.097,99.102,99.067,99.082,0.04825,15,0.005,0.7039
2019-07-16,99.077,99.127,99.077,99.117,0.0485,15,0.005,0.7012
2019-07-17,99.112,99.137,99.092,99.132,0.04825,15,0.005,0.701
2019-07-18,99.132,99.172,99.122,99.147,0.046,15,0.005,0.7075
2019-07-19,99.147,99.172,99.127,99.137,0.045,15,0.005,0.7042
2019-07-22,99.132,99.152,99.132,99.147,0.0435,15,0.005,0.7036
2019-07-23,99.147,99.167,99.137,99.157,0.0435,15,0.005,0.7005
2019-07-24,99.157,99.202,99.142,99.192,0.04425,15,0.005,0.6977
2019-07-25,99.192,99.237,99.192,99.237,0.04325,15,0.005,0.6951
2019-07-26,99.237,99.262,99.197,99.237,0.0445,15,0.005,0.6911
2019-07-29,99.232,99.282,99.217,99.257,0.04575,15,0.005,0.6902
2019-07-30,99.257,99.277,99.252,99.267,0.04475,15,0.005,0.6872
2019-07-31,99.267,99.297,99.237,99.277,0.045,15,0.005,0.6845
2019-08-01,99.272,99.297,99.237,99.242,0.0465,15,0.005,0.68
